Codigo_IBGE;Municipio;UF;COBRADE;Data_Ocorrencia;Inicio_Analise_Climatica;Fim_Analise_Climatica;Dias_Lookback;Impacto_Financeiro_Total;Impacto_PEPR_Agricultura
3138302;Leandro Ferreira;MG;12200 - Enxurradas;2024-01-12;2023-12-13;2024-01-12;30;200000.00;0.00
3138302;Leandro Ferreira;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-01-19;2021-12-20;2022-01-19;30;1050000.00;500000.00
4209706;Lebon Régis;SC;12200 - Enxurradas;2018-10-11;2018-09-11;2018-10-11;30;0.00;0.00
4209706;Lebon Régis;SC;13211 - Tempestade Local/Convectiva - Tornados;2017-06-20;2017-05-21;2017-06-20;30;0.00;0.00
4209706;Lebon Régis;SC;13213 - Tempestade Local/Convectiva - Granizo;2025-01-13;2024-12-14;2025-01-13;30;0.00;0.00
4209706;Lebon Régis;SC;13213 - Tempestade Local/Convectiva - Granizo;2019-12-12;2019-11-12;2019-12-12;30;0.00;0.00
4209706;Lebon Régis;SC;13213 - Tempestade Local/Convectiva - Granizo;2021-09-27;2021-08-28;2021-09-27;30;0.00;0.00
4209706;Lebon Régis;SC;13213 - Tempestade Local/Convectiva - Granizo;2025-06-05;2025-05-06;2025-06-05;30;0.00;0.00
4209706;Lebon Régis;SC;13213 - Tempestade Local/Convectiva - Granizo;2022-02-19;2022-01-20;2022-02-19;30;0.00;0.00
4209706;Lebon Régis;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-10-14;2022-09-14;2022-10-14;30;0.00;0.00
4209706;Lebon Régis;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-08-22;2022-07-23;2022-08-22;30;0.00;0.00
4209706;Lebon Régis;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-01-31;2025-01-01;2025-01-31;30;0.00;0.00
4209706;Lebon Régis;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-08-26;2025-07-27;2025-08-26;30;0.00;0.00
4209706;Lebon Régis;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-10-11;2023-09-11;2023-10-11;30;0.00;0.00
4209706;Lebon Régis;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-10-06;2023-09-06;2023-10-06;30;0.00;0.00
4209706;Lebon Régis;SC;13215 - Tempestade Local/Convectiva - Vendaval;2020-10-05;2020-09-05;2020-10-05;30;0.00;0.00
4209706;Lebon Régis;SC;13215 - Tempestade Local/Convectiva - Vendaval;2020-08-05;2020-07-06;2020-08-05;30;0.00;0.00
4209706;Lebon Régis;SC;13215 - Tempestade Local/Convectiva - Vendaval;2020-08-18;2020-07-19;2020-08-18;30;0.00;0.00
4209706;Lebon Régis;SC;13215 - Tempestade Local/Convectiva - Vendaval;2025-05-13;2025-04-13;2025-05-13;30;0.00;0.00
4209706;Lebon Régis;SC;14110 - Estiagem;2020-06-08;2020-03-10;2020-06-08;90;0.00;0.00
4209706;Lebon Régis;SC;14110 - Estiagem;2022-01-06;2021-10-08;2022-01-06;90;0.00;0.00
3526704;Leme;SP;12300 - Alagamentos;2016-03-01;2016-01-31;2016-03-01;30;80000.00;0.00
3138351;Leme do Prado;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-02-09;2023-01-10;2023-02-09;30;0.00;0.00
3138351;Leme do Prado;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-02-05;2025-01-06;2025-02-05;30;615000.00;0.00
3138351;Leme do Prado;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-01-07;2021-12-08;2022-01-07;30;779210.89;27000.00
3138351;Leme do Prado;MG;14110 - Estiagem;2019-10-10;2019-07-12;2019-10-10;90;405547.47;310400.00
3138351;Leme do Prado;MG;14110 - Estiagem;2018-09-27;2018-06-29;2018-09-27;90;74595.20;0.00
3138351;Leme do Prado;MG;14110 - Estiagem;2019-04-11;2019-01-11;2019-04-11;90;334321.45;264600.00
3138351;Leme do Prado;MG;14120 - Seca;2025-10-21;2025-07-23;2025-10-21;90;395967.73;275333.00
3138351;Leme do Prado;MG;14120 - Seca;2025-04-22;2025-01-22;2025-04-22;90;380288.11;275330.00
3138351;Leme do Prado;MG;14120 - Seca;2021-10-15;2021-07-17;2021-10-15;90;478801.86;359480.00
3138351;Leme do Prado;MG;14120 - Seca;2020-12-10;2020-09-11;2020-12-10;90;165329.84;85000.00
3138351;Leme do Prado;MG;14120 - Seca;2017-06-19;2017-03-21;2017-06-19;90;764200.00;338200.00
3138351;Leme do Prado;MG;14120 - Seca;2022-10-21;2022-07-23;2022-10-21;90;194599.76;142900.00
3138351;Leme do Prado;MG;14120 - Seca;2022-07-29;2022-04-30;2022-07-29;90;194599.76;142900.00
3138351;Leme do Prado;MG;14120 - Seca;2022-04-19;2022-01-19;2022-04-19;90;194599.76;142900.00
3138351;Leme do Prado;MG;14120 - Seca;2020-05-19;2020-02-19;2020-05-19;90;190151.76;142900.00
3138351;Leme do Prado;MG;14120 - Seca;2021-05-10;2021-02-09;2021-05-10;90;175523.50;124580.00
3138351;Leme do Prado;MG;14120 - Seca;2018-08-07;2018-05-09;2018-08-07;90;200000.00;0.00
2919306;Lençóis;BA;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2021-12-20;2021-11-20;2021-12-20;30;0.00;0.00
2919306;Lençóis;BA;14110 - Estiagem;2019-03-20;2018-12-20;2019-03-20;90;0.00;0.00
2919306;Lençóis;BA;14110 - Estiagem;2018-09-05;2018-06-07;2018-09-05;90;0.00;0.00
2919306;Lençóis;BA;14110 - Estiagem;2025-04-07;2025-01-07;2025-04-07;90;0.00;0.00
2919306;Lençóis;BA;14110 - Estiagem;2023-11-17;2023-08-19;2023-11-17;90;0.00;0.00
2919306;Lençóis;BA;14110 - Estiagem;2021-10-06;2021-07-08;2021-10-06;90;0.00;0.00
2919306;Lençóis;BA;14110 - Estiagem;2019-09-19;2019-06-21;2019-09-19;90;0.00;0.00
2919306;Lençóis;BA;14110 - Estiagem;2017-10-25;2017-07-27;2017-10-25;90;0.00;0.00
2919306;Lençóis;BA;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2020-10-13;2020-09-13;2020-10-13;30;0.00;0.00
2919306;Lençóis;BA;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2023-11-30;2023-10-31;2023-11-30;30;0.00;0.00
2919306;Lençóis;BA;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2023-09-06;2023-08-07;2023-09-06;30;0.00;0.00
2919306;Lençóis;BA;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2025-09-22;2025-08-23;2025-09-22;30;0.00;0.00
2919306;Lençóis;BA;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2025-04-02;2025-03-03;2025-04-02;30;0.00;0.00
3526803;Lençóis Paulista;SP;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2016-01-19;2015-12-20;2016-01-19;30;0.00;0.00
4209805;Leoberto Leal;SC;13213 - Tempestade Local/Convectiva - Granizo;2025-11-23;2025-10-24;2025-11-23;30;1502500.00;1000000.00
4209805;Leoberto Leal;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-09-05;2025-08-06;2025-09-05;30;2220000.00;500000.00
4209805;Leoberto Leal;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2024-01-16;2023-12-17;2024-01-16;30;9717178.80;9457178.80
4209805;Leoberto Leal;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2017-01-06;2016-12-07;2017-01-06;30;2676224.00;0.00
4209805;Leoberto Leal;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-11-07;2023-10-08;2023-11-07;30;0.00;0.00
4209805;Leoberto Leal;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-12-30;2025-11-30;2025-12-30;30;0.00;0.00
4209805;Leoberto Leal;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-07-14;2025-06-14;2025-07-14;30;15000.00;0.00
4209805;Leoberto Leal;SC;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2025-01-22;2024-12-23;2025-01-22;30;7920000.00;4000000.00
4209805;Leoberto Leal;SC;13215 - Tempestade Local/Convectiva - Vendaval;2020-07-27;2020-06-27;2020-07-27;30;2407000.00;1500000.00
4209805;Leoberto Leal;SC;14110 - Estiagem;2020-04-22;2020-01-23;2020-04-22;90;8120000.00;7560000.00
3138401;Leopoldina;MG;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-02-18;2022-01-19;2022-02-18;30;1285351.90;0.00
3138401;Leopoldina;MG;13215 - Tempestade Local/Convectiva - Vendaval;2025-11-07;2025-10-08;2025-11-07;30;5153113.33;532600.00
5212303;Leopoldo de Bulhões;GO;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2019-03-13;2019-02-11;2019-03-13;30;0.00;0.00
5212303;Leopoldo de Bulhões;GO;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2020-09-16;2020-08-17;2020-09-16;30;0.00;0.00
5212303;Leopoldo de Bulhões;GO;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2021-09-09;2021-08-10;2021-09-09;30;0.00;0.00
4113403;Leópolis;PR;13213 - Tempestade Local/Convectiva - Granizo;2025-11-07;2025-10-08;2025-11-07;30;0.00;0.00
4113403;Leópolis;PR;14110 - Estiagem;2025-05-27;2025-02-26;2025-05-27;90;0.00;0.00
