Codigo_IBGE;Municipio;UF;COBRADE;Data_Ocorrencia;Inicio_Analise_Climatica;Fim_Analise_Climatica;Dias_Lookback
5005806;Nioaque;MS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-09-14;2023-08-15;2023-09-14;30
5005806;Nioaque;MS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-08-21;2023-07-22;2023-08-21;30
5005806;Nioaque;MS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-06-19;2023-05-20;2023-06-19;30
5005806;Nioaque;MS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-05-31;2023-05-01;2023-05-31;30
5005806;Nioaque;MS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-04-27;2023-03-28;2023-04-27;30
5005806;Nioaque;MS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-03-15;2023-02-13;2023-03-15;30
5005806;Nioaque;MS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-02-21;2023-01-22;2023-02-21;30
5005806;Nioaque;MS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-02-17;2023-01-18;2023-02-17;30
5005806;Nioaque;MS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2023-02-11;2023-01-12;2023-02-11;30
5005806;Nioaque;MS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2024-01-03;2023-12-04;2024-01-03;30
5005806;Nioaque;MS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2018-02-22;2018-01-23;2018-02-22;30
5005806;Nioaque;MS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2017-05-24;2017-04-24;2017-05-24;30
5005806;Nioaque;MS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2016-02-01;2016-01-02;2016-02-01;30
5005806;Nioaque;MS;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2017-12-29;2017-11-29;2017-12-29;30
5005806;Nioaque;MS;13215 - Tempestade Local/Convectiva - Vendaval;2021-10-25;2021-09-25;2021-10-25;30
5005806;Nioaque;MS;13215 - Tempestade Local/Convectiva - Vendaval;2021-10-18;2021-09-18;2021-10-18;30
5005806;Nioaque;MS;13215 - Tempestade Local/Convectiva - Vendaval;2022-06-18;2022-05-19;2022-06-18;30
5005806;Nioaque;MS;13322 - Onda de Frio - Geadas;2018-07-11;2018-06-11;2018-07-11;30
5005806;Nioaque;MS;13322 - Onda de Frio - Geadas;2021-07-08;2021-06-08;2021-07-08;30
5005806;Nioaque;MS;14110 - Estiagem;2020-10-13;2020-07-15;2020-10-13;90
5005806;Nioaque;MS;14110 - Estiagem;2021-07-08;2021-04-09;2021-07-08;90
5005806;Nioaque;MS;14110 - Estiagem;2022-01-06;2021-10-08;2022-01-06;90
5005806;Nioaque;MS;14120 - Seca;2020-10-22;2020-07-24;2020-10-22;90
5005806;Nioaque;MS;14120 - Seca;2021-07-09;2021-04-10;2021-07-09;90
5005806;Nioaque;MS;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2019-11-06;2019-10-07;2019-11-06;30
5005806;Nioaque;MS;14131 - Incendio Florestal - Incendios em Parques, areas de Protecao Ambiental e areas de Preservacao Permanente Nacionais, Estaduais ou Municipais;2020-09-14;2020-08-15;2020-09-14;30
5005806;Nioaque;MS;14132 - Incendio Florestal - Incendios em areas nao protegidas, com reflexos na qualidade do ar;2021-07-08;2021-06-08;2021-07-08;30
5214606;Niquelândia;GO;13214 - Tempestade Local/Convectiva - Chuvas Intensas;2022-01-02;2021-12-03;2022-01-02;30
